pair,type,burden
da859c8e95cc5acefde4e70aaed8fc89449c2aa5d9a6cef6202041987840e0a3,bfb,0
dad6778649d2378d03f4b02bb462e1483819a93872c24348bcdbb62b2c6fa047,bfb,0
db31fa7c88d25e611a335be7e5374be4c905a9079063b04fe81905e55a7d1020,bfb,0
dbdc97310a0875cbdc300e28039a070298a95866ea6b6e3d25d80fa48bc44579,bfb,7
dc28fc658e49e8706e5bc935d936179bb301b40fa1c23c6b4a79e12a72ead1e3,bfb,0
ddbe3673feb6caaa40694506650420d1feeb0bd3de13ee81576efb6322e79ee1,bfb,39
e068bb52df93bc7010fe0a106a4c020c3ca1a4df702450e1f2cbeb32498d2477,bfb,29
e1b2d7684cd7ed797f54d3996d6e5ddde59728fc88304ef2ca66b0b8593dd4ff,bfb,0
e26373e3064c37d6a8bc3cd736998e37a396e3f84e46ee0fb03d1d5d99a76c53,bfb,0
e28ac921f54f5818462d387b9c61bba5f72d25451cbc98f5e1804f741c1f1fe7,bfb,28
e2aeac309d13554e37f1444afa40b383005f7edb99e40588c1e8fab9931dc81d,bfb,0
e308def3a33079a84267fe54fe2e611bcf37616a0b05c1a6586db411f5fa1086,bfb,23
e3120ebeac83fcb6900883a1fd140d8871ba9c4e503203fc2058648ef636df81,bfb,0
e3271ccee7d736f7a876d8582ce224239ba68d7558af1f46de04e7024b9511c3,bfb,0
e371d3d80a557bcca0c432e286e31b320554ca59adccb179f38e5c3bbb2a0a0e,bfb,33
e47a532bbb49cb08688ac3d50b5229d72adb20ab9182dffbe43f7330533d89d9,bfb,18
e4831d0fe318c0dfe320eb9be0148336ad1a096e5a3f8675fe517ec2b5d82de6,bfb,0
e4b80679fbce7ca2acb63fd127363572dc0ca706328a1932fdee2358a9080110,bfb,4
e4eff69a9c68de30334a87dc47345d6cb260f93719733c94e4a39daa23ac0cb1,bfb,0
e5bce2d839dc7736f8efebae58cb2a5f50ff261db785b8831e4c438bfcc5b936,bfb,3
e690adbb9f70f16aad05be4aedda090d0c444522844f6f8d51df380106e4ce49,bfb,0
e6c11c6fb5881ea37c29f9a93b0fca175c770670e1571034d32b3ad098b761ab,bfb,0
e7af9a8f5176677e829f051de9d912d834c516322635042e4780a570683898ab,bfb,0
e84d029db3c2d35a013a99913998cdcffcde540aef12dfa4a0f91ca771f0bed0,bfb,0
e8c62d34a531db3e667add461efc2088c2ab62a1a039b0873224d69c60b0797d,bfb,0
e93d48436c2be6a3704bb914c29940a4198d5c8d9f25d25de3cbf48db41c8c1c,bfb,0
ea9ee2acb5fbb50f049bddc8297fe4cb8652b8990328281283bddb5b6cdb920c,bfb,66
eb01c179c96883f021d76d3724e2fd64d580d2e11f2fbbbcab6b83d8e8ffbb3d,bfb,0
eb2129a387569f511d7a26d2426d057673d2cdf75a5d847f8f1cf116f1816b01,bfb,45
ebb906810ec699e562cb9358a0c4915317c76ed19bdf166cb8b26aa61c8d8696,bfb,32
ebf7ea541c0d14c205dd1a7d16ed894a4ef2c0d5796122bf22a791b5114859da,bfb,0
ec1086015889ae545b0cb5b98d60a7a02bafe2a5650f7e32990ace37c08e5f1c,bfb,0
ec1b7dd053c6288890ebba70cf1089af8943d7c5876796aaaa527b7a4131794b,bfb,22
ec3960b75b04a71a3556d04f59871aa6b5a6dd32c0738b859825533ede013b7e,bfb,0
eceb44da19ee3715c17ffb12e56c8ce4a25061e052f0da1267bb36ba0a4e2f23,bfb,0
ede9d5169929a219ad3172388cff1c027c414717341449633414330b85746bd4,bfb,0
eeec562d1a98640af7005338aa004e389a65ee1d8e2c9bd9d08bd1e9a2095753,bfb,16
efab5fcee88a0b39b42a69c06217ee8eb2163fe6737a38d90c549c14705b4172,bfb,0
f0a60d6e4aad4d410a44b5a3ec34937f208723b909b2ac8d47beaf01bbc47b15,bfb,46
f0b27a5c1dec65e39603bbdf0f8b3943b12d34a9bc9e33ed76b142e9242606c5,bfb,0
f0e5bb894c49e0e03825e7341f587c1848aa203384f70cd0edaf7f76c3af2c8b,bfb,18
f12cb40ba608e9ba3fd0d02ba87d2b42dc97e4a7c12debe83992b750aa93f2f2,bfb,0
f3c6585c83099259a929a7fc221b5702558e1bfd3ee5c9584a216a59f950aaff,bfb,0
f3ff3bc6be71efe394d7d3bc6e06b6461937a7d825272189d03703e3691b4f30,bfb,0
f44e0972cfd2a4662deefb110296d0af72b94a8d35c4345d7a35b48341ece7c4,bfb,28
f4661599926f32245eb1f3e52788501bd0897f45a6b27ca5cdede18edb14be28,bfb,1
f741eb7454e6474919d5e75bcbdaddc5978b1993ed5d22dbd07e8b0e36e2d2d3,bfb,0
f751ad9c51d4d4b972e9bc370eeccbc3bfd4b5973511f08a36b8410baccf7cb8,bfb,0
f766c67a2f3bc4d0cbb92614275ac052201cee5880928b2acd169e5802027797,bfb,0
f766c67a2f3bc4d0cbb92614275ac052201cee5880928b2acd169e5802027797.2,bfb,0
f766c67a2f3bc4d0cbb92614275ac052201cee5880928b2acd169e5802027797.3,bfb,0
f837f50314409b71ad656412600a3a034ef97816e1717c200ccea489b29cbedc,bfb,44
f8b3f47b00dacdd3247c0452ab29c6b05822bc0cdc369d59f0747bb609554338,bfb,18
f9b321ca7e0e9d738cc4bdc16df6335c03a699de6cfdc1f0aaec1d18f17654ad,bfb,0
f9b321ca7e0e9d738cc4bdc16df6335c03a699de6cfdc1f0aaec1d18f17654ad.2,bfb,23
f9b321ca7e0e9d738cc4bdc16df6335c03a699de6cfdc1f0aaec1d18f17654ad.3,bfb,95
f9d19a40c8e96a56205af0a2f2b7290a94f07f82c9635cac07dd71c063a5fa64,bfb,0
fa37be85256c1efbac0501eb13ae1daf9f0fcaff4a7cbb3d2f4420f70f75d334,bfb,0
fadb396bcd77015f5a1a0dbdc830b53d9d9439ea9455173079b65e5221242029,bfb,10
fb00842bd1734e60502617b2527f525df3570b71df2878f9419bf3436b6d77d2,bfb,0
fb1c71971284e6a79676c65bb385dbe329a43c2ac9aa36e5add6f7c1eba0db49,bfb,9
fb7630da01d0cd9d9e94a5b5202a0f97873a7ae9302ae8b33aadd3274f6c291b,bfb,26
fbcc66da7a4073672ef3f6cc4217349773552ed719dd04f411cc2f1e55587453,bfb,0
fbfc6db2b112a17deba998fee516899a4e6acf64b784dd7289cb18f7cfe5d1c3,bfb,0
fc9a6db4412fe7bd4e1b33debfdfe8a23bb42121d683d7cc06f48ba669595fe5,bfb,11
fc9a6db4412fe7bd4e1b33debfdfe8a23bb42121d683d7cc06f48ba669595fe5.2,bfb,0
fd3c269acb7e9136adf6d5418d5330e83f6bc68f865eb5ee0b529956ca6e8747,bfb,16
fe0b3ead4cbb6ad5487dc879401aa46f1069031f2a308a20cc1b47086d932956,bfb,69
fea8e6717ae789b7a0d25764f7f96d653d0d4aab39892c2c6323aafdda63b4ba,bfb,4
ff1ae33882f94afb4a45a6e93d6871f835891aecc93d52799058a07f25a0f449,bfb,0
ffe2e6c271347f25927c6e8975685a1b04934a0406f589f3df1608de00a7719f,bfb,6
ffec2a7d87781f847089728bd219d4ecd7dbb6701ac6688b994e754330172c20,bfb,19
ffedffc3ce438befa0e4d0c20dc30ac3575ad8df98f4acab601279ee7ab35f14,bfb,11
fff28d604ad38acee1c554c2c8ae8106f1b7325c057436bdb75b87bf12897fbd,bfb,45
0055e71c7c03d4ff4d57cd363f052914434bd306aff231125413c4703a30c84e,dm,0
0124,dm,10
0125,dm,2
0128,dm,1
0145,dm,3
0152,dm,8
0155,dm,0
0171,dm,0
0185,dm,9
0190,dm,0
0208,dm,11
0210,dm,8
0211,dm,33
0214,dm,16
0221,dm,0
0289a1f386ad8b0778979ad178afc509fd403a198c98b926a7d2866fb0f886fc,dm,6
02cc37502f6301e4feb5b9b80e2ddbb71dd875d54eb8cf012348502978492251,dm,22
02d3c7c002a875493e63877e5517b7432c95b2b522ba67384c873737b9bab3b7,dm,0
03037cb67402cd2882ddc346bbbcacf2574475a18fef75aa96b2e42fc90532d9,dm,0
040c323ac201378d9e3acb214b1420e07867e7f6ed2f255f9226ea0c7e2e6f62,dm,0
04616fe602821be83f79e051c94c28347907f72d4e9ed5d7f1f50d4cfcd71d01,dm,0
04f3767cc1c78f1c22b06d659d308741a588e272ee723b39f744913ad669cd6e,dm,0
04feb20b0eef08db14ff7df6ef52bd0f71fbaebc9fbb6099da2dafedd1ddef9a,dm,0
04feb20b0eef08db14ff7df6ef52bd0f71fbaebc9fbb6099da2dafedd1ddef9a.2,dm,51
05fb093d1b2af292cf0795316e9afefc4407f42256c914edeee9ac881e1d435c,dm,0
0648,dm,0
0690f491108b0e56fd9901e02e68a918868ec8c5ab8772bcd8ae6ff931169d84,dm,4
071d0791a2371be080640b76eab4cf34bedc1198d4e58a37992e39e66ad2ed34,dm,0
0723,dm,4
0725,dm,0
0727,dm,0
0744,dm,11
0745,dm,3
0751,dm,0
078773cc36a9ab58ece5c92e50368462dea52ded70f1b0da8c66e65066a3ce53,dm,0
0877,dm,3
0881,dm,0
0890,dm,0
0906,dm,0
0912,dm,3
0934,dm,0
0937,dm,0
0938,dm,18
0963f143cc945f2bf680c16240ac6b8d44b6c39c65453f32bc773408db826c31,dm,2
0980,dm,0
0982,dm,0
0985a2e91070b77b0b7c61278b04d7c88864c3bc670f211bdb54bd09d271e986,dm,0
0a60808f0d6e3b778273f426eeaa59435f9142b824da06a11ffc421128afb5dd,dm,15
0a85375cbfa23eb57f9647c13fd4a774922afd325ecca61ecb70f165f9e4a2e7,dm,1
0b64dd9e11bfd9b7413d9bc770587b6a011e6946109f1ded24bc92444941450f,dm,0
0c18dae928d5146c8b0d052a9ceffa02ef1e1dcd70f6e5c321dc37c264d9c9d8,dm,0
0c596e131276a9448805de75baf6d331353edc214a9edfb7c6f41908d6d3130f,dm,0
0c78eb71d79db50fbce1e174c7f14f47c7422346bc9f161ae36160f5c06d2fbd,dm,0
0de0307feaaebcd92622acc19aae9d7ee9ba2f58ebfbfa0f8523e7c4f1b6b3ed,dm,0
0df54561b9dfce1f7cc6d2858f039c4303727558615b8b64364b09c963da19f2,dm,30
0f48df24681bff9daca43ea351a061173146b5a347774916fe4c683d65016d10,dm,0
0f4a8719dbb0caa2e8b638fe74d6c6dac6ca5ee91e4423e421a2f013170a0ca9,dm,53
1005-24097-96Y-31--1005-25055N-116Z-BLD,dm,0
1005-24100-96Y-27--1005-25055N-116Z-BLD,dm,0
1005-24106-127B-25--1005-25055N-116Z-BLD,dm,0
1005-25105-127B-30--1005-25055N-116Z-BLD,dm,0
1016,dm,13
1034,dm,0
1047-24271-180B-32--1047-24964N-180B-GST,dm,0
1047-24274-180B-28--1047-24964N-180B-GST,dm,0
1047-24277-101D-30--1047-24964N-180B-GST,dm,0
1047-24280-101D-28--1047-24964N-180B-GST,dm,0
1063,dm,1
1076,dm,0
1078,dm,0
1082,dm,0
1083,dm,0
1086,dm,0
1103,dm,0
1110,dm,0
1118,dm,0
1124,dm,0
11524e868cfd06698eab18840572b21e31ccc772b0a6d8695b31b16d44f17de9,dm,0
126-24343-135F-31--126-25058N-31X-BLD,dm,0
126-24346-287R-31--126-25058N-31X-BLD,dm,0
126-24349-287R-33--126-25058N-31X-BLD,dm,0
126-24352-37Z-30--126-25058N-31X-BLD,dm,0
126-24355-37Z-32--126-25058N-31X-BLD,dm,0
126-24631-135F-31--126-25058N-31X-BLD,dm,0
130-24295-71S-34--130-24993N-290R-BLD,dm,0
130-24298-71S-36--130-24993N-290R-BLD,dm,0
130-24301-85U-34--130-24993N-290R-BLD,dm,0
130-24304-85U-33--130-24993N-290R-BLD,dm,0
1319,dm,0
1331,dm,0
1347,dm,0
1349,dm,0
1367,dm,0
1371,dm,2
1389,dm,0
1395dc4ab7c754e0a84c8daa3996f16e5caf11169f8a9be6c800f6da00474321,dm,1
1401,dm,0
1402,dm,28
1411,dm,0
1419,dm,0
141c4e0d1424a013faa785ef2fb5fc1bd47e434f8fc7193b4ae34bb3432a35ed,dm,104
1438,dm,32
1454,dm,0
1459,dm,4
1460,dm,0
1466,dm,0
1477,dm,0
1487,dm,0
1491,dm,0
1514,dm,0
1527bc8b5a2bf76464676730388a7c05f30a7290fe2210e562cf5e0c7cac3345,dm,6
1542,dm,0
1544,dm,60
1548,dm,0
1552,dm,3
1557,dm,0
1558,dm,0
1562,dm,0
1570,dm,0
1571,dm,0
1574,dm,0
158cfbabcfd84336aa6020a4d6ada78d4cc56ae83802bc9e556d5d8db44af5a0,dm,26
1594,dm,28
1596,dm,1
160-23716-53M-37--160-24958N-132N-GST,dm,0
160-23719-53M-36--160-24958N-132N-GST,dm,0
160-23722-132N-36--160-24958N-132N-GST,dm,0
160-23725-132N-35--160-24958N-132N-GST,dm,0
1614,dm,0
1622,dm,35
163-23740-14O-37--163-25059N-78R-BLD,dm,0
163-23743-14O-35--163-25059N-78R-BLD,dm,0
163-23749-256R-35--163-25059N-78R-BLD,dm,0
163-24735-256R-37--163-25059N-78R-BLD,dm,0
1632,dm,0
1634,dm,41
1653fc3624abafefb2732db164b723d47ea80920a4c2252398fe6ddd300ea997,dm,0
1666,dm,0
1678,dm,0
169-23764-9T-31--169-25060N-253T-BLD,dm,0
169-23767-9T-29--169-25060N-253T-BLD,dm,0
169-23770-232V-33--169-25060N-253T-BLD,dm,0
169-23773-232V-31--169-25060N-253T-BLD,dm,0
16ecc4c79c9ca8e731e9b0f2c6084c63a222890ad8d448c3658736dbc6eff424,dm,0
17-23561-12V-35--17-24987N-105W-BLD,dm,0
17-23564-12V-31--17-24987N-105W-BLD,dm,0
17-23567-37D-37--17-24987N-105W-BLD,dm,0
17-24933-37D-40--17-24987N-105W-BLD,dm,0
170-23788-73T-33--170-25061N-3B-BLD,dm,0
170-23791-73T-31--170-25061N-3B-BLD,dm,0
170-23794-3B-33--170-25061N-3B-BLD,dm,0
170-23797-3B-35--170-25061N-3B-BLD,dm,0
1791449d2f01848f0d916bf0fe0ea5bbd445cac09cb4cfbb612f884153fc0297,dm,0
1831,dm,12
184-24325-148K-31--184-24997N-267S-BLD,dm,0
184-24328-148K-35--184-24997N-267S-BLD,dm,0
184-24331-16R-29--184-24997N-267S-BLD,dm,0
184-24334-16R-33--184-24997N-267S-BLD,dm,0
184-24337-67C-31--184-24997N-267S-BLD,dm,0
184-24340-67C-35--184-24997N-267S-BLD,dm,0
18ca78d4585c3495bfe0961dc1c51ad36aea437da2e01f57756ced0514056b73,dm,8
1970,dm,0
1a7f4e2b2564e194582ecffac318dfbe9d86f05a14aac53a5f2e2cd58840ee08,dm,0
1aa5c1b7dc0951139f6eee1476ac8edcba8ddee881eeec50897c81d13d42a4f6,dm,6
1abf4349b13234e9b9fe664e01960425da9b129ab4b0672a69a7103ff2bbf1b3,dm,9
1b2666062ba4458789d5500896b198fc548feea869a79eabd35e141fdab59c09,dm,0
1eb70f19ab2ed90ef04ee3f82ce470bae65c3538ea3722c564674916e7c99512,dm,0
2000,dm,5
2024,dm,0
2045,dm,0
2050,dm,0
206327a320b967baf95361f43e814ab0e7403364077c84c04722fbe9ec7d59d5,dm,0
2089c7c80de49c60c49a01deba8c80587307319d94d23b8464cbe53d2f1d4947,dm,0
21c3e02f465c21c25f5d7f686b2a5c008b23a2fe5469d444ebac07f80a1ab962,dm,0
222-24370-179T-30--222-25062N-179T-BLD,dm,0
222-24373-179T-34--222-25062N-179T-BLD,dm,0
222-24376-88N-30--222-25062N-179T-BLD,dm,0
222-24379-88N-34--222-25062N-179T-BLD,dm,0
2290,dm,0
2368c29b6b700ca640ec887666c149533231d23ea32718f6f83469b5b7ad7aa4,dm,0
2391,dm,0
23b4e52e36a71bfaec31dc2edd3dd8e6e470acab656279f96446223d654bcc2c,dm,0
2400,dm,26
2485,dm,38
250e75e0ccb2d6cc7b159cc37fab47a4b056ed820a46b82b00bf46b8e7c61c36,dm,0
251e8f9e35d4eba93dcd32dea1f713609f4cf97b8e537637921a670c52dc9861,dm,1
2523,dm,2
2528,dm,11
2554,dm,9
2567f5779f07b4c5c7eb5ef5590da72b4352f0e6353150b2f090c354721bebac,dm,3
2567f5779f07b4c5c7eb5ef5590da72b4352f0e6353150b2f090c354721bebac.2,dm,8
2570,dm,56
2596,dm,0
25e28ea260c8efc00de88a0e7da3faaea440f68bd539d0fd84e7ae65e33969e9,dm,0
2600,dm,0
2613d0db5e6407392aa2691ce6db2a4cd350b8258a38f9f6b83844d3b8272685,dm,0
2624,dm,105
2629,dm,0
2638c364b22eb5c857d7ef4e6722b23232b2690383c5f34836cb2e9055e2a2fb,dm,0
2656,dm,0
2659,dm,10
266-24139-216R-35--266-25063N-67T-BLD,dm,0
266-24145-67T-34--266-25063N-67T-BLD,dm,13
266-24148-67T-33--266-25063N-67T-BLD,dm,0
266-24900-216R-33--266-25063N-67T-BLD,dm,0
2665,dm,0
2666,dm,0
2668,dm,0
2677,dm,0
2680,dm,0
2681,dm,0
2683,dm,0
2684,dm,0
2689,dm,0
2691,dm,0
2695,dm,0
2698,dm,0
26d51bb9b7c9974b5e753fc3520ffcfa2abdbd132509a887f4a5bc5630aa05d9,dm,0
26f2fa25ea0f6c5911c3bb6e831d1a0633ce4a1b295028b1d09ef01b66cec0e2,dm,0
2711,dm,29
2713,dm,2
2719,dm,0
2722,dm,0
2724,dm,4
2726,dm,0
2744,dm,0
2747cb2bda1947f81a644e04eff504ecc3bdbd1723259420fbabbb33c4d2c8c0,dm,15
2756,dm,0
2757,dm,0
2759,dm,0
2766,dm,38
27766c2342c1b5fba9fda91d7f6a3fdcf78d6b96da879b820675899bfcbf146e,dm,0
2789,dm,0
279-23818-251R-31--279-25064N-76R-BLD,dm,0
279-24744-53P-32--279-25064N-76R-BLD,dm,0
279-24924-251R-32--279-25064N-76R-BLD,dm,15
279-24927-53P-31--279-25064N-76R-BLD,dm,0
2793,dm,7
2795,dm,0
27daa3627c6baf36dd6500b5ff613e3b2550b869167947f42e23ba596f66ade4,dm,0
286-24358-124X-33--286-25065N-223V-BLD,dm,0
286-24361-124X-36--286-25065N-223V-BLD,dm,0
286-24364-152P-32--286-25065N-223V-BLD,dm,0
286-24367-152P-35--286-25065N-223V-BLD,dm,0
2905,dm,0
2906,dm,0
2907,dm,0
290d0ca5c183044dfb5f98e84bd2ca1cdc2aab53a21f90070e15694bd111fe16,dm,38
295-24169-103S-32--295-25066N-72T-BLD,dm,0
295-24172-103S-26--295-25066N-72T-BLD,dm,0
295-24175-215U-34--295-25066N-72T-BLD,dm,0
295-24184-215U-26--295-25066N-72T-BLD,dm,0
2963,dm,0
2964,dm,0
2965,dm,0
2966,dm,0
2967,dm,0
2968,dm,0
2969,dm,0
2970,dm,0
2971,dm,0
2972,dm,0
2973,dm,0
2974,dm,0
2975,dm,0
2976,dm,0
2977,dm,0
2978,dm,0
2979,dm,0
2980,dm,0
2981,dm,0
2982,dm,0
2982202423e350625a9213329f841b023190e587635c72c66de7a841b3e00b8f,dm,2
2983,dm,0
2984,dm,0
2985,dm,0
2986,dm,0
2987,dm,0
2988,dm,0
2989,dm,0
2990,dm,0
2991,dm,0
2992,dm,0
2993,dm,0
2994,dm,0
2995,dm,0
2996,dm,0
2997,dm,0
2998,dm,0
2999,dm,0
29a625999b8102746891f4265f9aa80f576db0b4c9456ec553ff482d3c40d130,dm,0
29b372caca7ac0df55f16fe9ce18e52022cee07eeed4ed6692bb5210aa7aa417,dm,0
29c92c826c9be32c9026e917449cfd9871bc5b0acf21bbd8981c43a46fde33da,dm,0
2a7d03d9baf47f8eb350e6993c8d7fb4e40c2b6a5aa3942b04b0fe98e697020b,dm,0
2bad03c19cab85257edda097fbdaabccfe32f966ead99afe275023e0423afec1,dm,0
2c62164585fe00eb93465364e38cf2b51b4c8f2c60d39c1d02847f332d4a408a,dm,2
2e84eea0e07ed72ce78dbc3111fb143778370d58de40f30a66e36a37cc314191,dm,0
2e9faf28897dce9dfd86c06101eeb7398f945036f13b5f9d78dd02e113ca9ba0,dm,4
2ebb7adee8dfe2f8b4c0820e9138453f3cf04251686f23b187dc30bbb52c7e96,dm,0
2fb1c6063e7eac401741e82a2ac128bcb29d26f1f7f301a41db9878ab7813f6f,dm,1
3000,dm,0
3001,dm,0
3002,dm,0
3005,dm,0
3006,dm,0
3007,dm,0
3008,dm,0
3009,dm,0
3011,dm,0
3012,dm,0
303-23599-41K-35--303-24975N-41K-GST,dm,0
303-23602-162L-38--303-24975N-41K-GST,dm,39
303-23605-162L-36--303-24975N-41K-GST,dm,0
303-24660-41K-37--303-24975N-41K-GST,dm,0
30e5afb25005a5e6be0c0de29595b2f386308b854a73ffb15317c461718205a3,dm,0
310c15daca2145583e440e9a6ab0a6052fa4d08b785d6455e961ddce5f4196fe,dm,0
3132e2e81d7312f93261cf771e6cc7fdb8e4800ad8d8f4049bc7ec800b08789c,dm,0
314b3b4419dd1967f0dc9d10e75e3c7e9fc44d9ca43a0994f5c53cb4bee343b3,dm,3
3180f8e34845d13e27dddd90486dba083cd87a340d919f75d29859766f7faee4,dm,0
322-24394-130U-30--322-25067N-130U-BLD,dm,0
322-24403-31M-28--322-25067N-130U-BLD,dm,0
322-24406-31M-32--322-25067N-130U-BLD,dm,0
322-24807-130U-35--322-25067N-130U-BLD,dm,0
32f6dd0cf166e5d3a0a43d41f24ecbe88f1dae02f2aa8f52611b4211877cfecf,dm,16
3308,dm,0
33213ed7688e535922f25a5c920040d9bfda8801fd32ff3aaee12ae0ad627f48,dm,0
3324,dm,0
335a0dc4a512dca9beb8390740b17ead2209d5e8550c970940668936df336e32,dm,0
3363,dm,0
3370,dm,0
3372,dm,0
3387,dm,0
3394,dm,6
3408,dm,0
3415,dm,0
3428,dm,0
3454,dm,0
3455,dm,0
3466,dm,0
3467,dm,0
3468,dm,0
3472,dm,0
3473,dm,0
34f4a1f2b8d24914cefc12aee36ebb37504d07511b70fec088a1d4102da92df0,dm,9
350f647ea7d662181d621fc85e3ff5aec0df7cef64c67862b47042524e14d482,dm,14
3514,dm,0
3516,dm,0
3518,dm,0
3529,dm,0
3534,dm,0
3555,dm,0
3574,dm,0
3582,dm,0
3593,dm,0
360-24409-115M-25--360-25005N-225S-BLD,dm,0
360-24412-115M-30--360-25005N-225S-BLD,dm,0
360-24810-239U-25--360-25005N-225S-BLD,dm,0
360-24813-239U-23--360-25005N-225S-BLD,dm,0
3664,dm,0
3666,dm,0
3685,dm,0
36b945ee0e5c10e51bc0eb32ec06b3b1745c5ad2814d376b5ceccfd96e5c5b3a,dm,0
3709a5a3c78b4c21fbcb1c6a15585b054c7d38d78a1eaa3ee4e307b79c11a245,dm,0
3727,dm,0
3771,dm,0
3772,dm,0
37b56a8f3ae8e0f59bb17651a17a967c62f68204140b18b7d013c9eb709c69d2,dm,0
3807,dm,0
3809,dm,0
381-23836-79T-27--381-25006N-248R-BLD,dm,0
381-23839-79T-23--381-25006N-248R-BLD,dm,0
381-23842-234U-27--381-25006N-248R-BLD,dm,0
381-23845-234U-23--381-25006N-248R-BLD,dm,0
381-23848-22H-30--381-25006N-248R-BLD,dm,0
381-23851-22H-26--381-25006N-248R-BLD,dm,0
3810,dm,0
385-24421-148R-27--385-24955N-148R-GST,dm,0
385-24424-148R-29--385-24955N-148R-GST,dm,0
385-24816-164U-29--385-24955N-148R-GST,dm,0
385-24819-164U-31--385-24955N-148R-GST,dm,0
387-23656-309J-39--387-24974N-309J-GST,dm,0
387-23659-309J-30--387-24974N-309J-GST,dm,0
387-23662-173L-36--387-24974N-309J-GST,dm,0
387-23665-173L-29--387-24974N-309J-GST,dm,0
3885,dm,0
3890,dm,0
3896,dm,0
3901,dm,0
391-23521-155R-31--391-25007N-73P-BLD,dm,0
391-23866-82K-33--391-25007N-73P-BLD,dm,0
391-23869-82K-31--391-25007N-73P-BLD,dm,0
391-23872-155R-34--391-25007N-73P-BLD,dm,0
3913,dm,0
3917,dm,0
3918,dm,0
3920,dm,0
3924,dm,0
3925,dm,0
3926,dm,0
392af0c06be23bfc8f60361072a92268662bbd2b0d739201b5c2fbd34a15ff25,dm,0
39402fc51383058bbd48d13bfe8dc613c344e0cdf764561fa33f861bd0e362e8,dm,0
3956,dm,0
396-24445-52V-35--396-25008N-52V-BLD,dm,0
396-24448-52V-37--396-25008N-52V-BLD,dm,0
396-24457-98A-37--396-25008N-52V-BLD,dm,0
396-24461-98A-37--396-25008N-52V-BLD,dm,0
3977,dm,0
398e77278e5c2862fb2e8aad0059dca67ecf21af5a47df0c59c4e658aa882302,dm,0
3994,dm,8
39967f20672678ab9fbeb33d30920937ad5e1a4b0485382920ac1fee8edcadbe,dm,0
3abbfc149ac774b3bfed61438c5b709a473c0c6162b6707b4bfebef67eba2260,dm,22
3abbfc149ac774b3bfed61438c5b709a473c0c6162b6707b4bfebef67eba2260.2,dm,36
3b5faf7fabba6b596f14ce281d06ce54af4d06027722cfd3114b8f0dd0ab5ae5,dm,0
3d2fee3d76b8059823c9262d59d1842189785bf37241b8df5c12f8a261598e35,dm,0
3d6f94f343bc3a4030461f304e31d6aea165b3bb39f965d71697c7db8c1cee47,dm,128
3ecd9b003fa28a4fde294f8a7b8f0f260fcf21f80d9ca1cf4e6312caab88c6a7,dm,0
3f033a2314ecd6d19bd09179af1fd688ee38da8a63ea2b0879ec99d86e7460d6,dm,0
3f09772b941e0dc3721126176238df54197fca741e9c633c0860bc68791c6e7a,dm,0
3ff03763c8288dca4d2513ab1f9ce95572eef640989b55b7ed10a722484ac238,dm,6
3fff03c9f87217265b27301425821d28012ec9572f60666565d1d3dc802d1030,dm,10
4007,dm,0
4008,dm,0
4015,dm,0
403-24383-153N-30--403-24957N-153N-GST,dm,0
403-24385-153N-33--403-24957N-153N-GST,dm,0
403-24388-175J-30--403-24957N-153N-GST,dm,0
403-24391-175J-32--403-24957N-153N-GST,dm,0
4076,dm,0
4077,dm,0
4099,dm,0
4101,dm,0
4101316,dm,0
4102,dm,0
4102009,dm,0
4103,dm,0
4103141,dm,0
4104,dm,0
4104893,dm,2
4105105,dm,0
4105746,dm,0
4107137,dm,0
4108101,dm,0
4108992,dm,0
4110378,dm,0
4111326,dm,0
4111337,dm,6
4112447,dm,0
4112512,dm,0
4113,dm,0
4113191,dm,0
4113825,dm,0
4114,dm,0
4115,dm,0
4115001,dm,0
4116,dm,49
4116738,dm,0
4117,dm,0
4119027,dm,0
4119279,dm,10
4120157,dm,0
4120193,dm,18
4120403,dm,0
4121361,dm,0
4124188,dm,0
4124542,dm,0
4125240,dm,0
4127766,dm,1
4128477,dm,0
4128852,dm,0
4130003,dm,0
4131095,dm,0
4131257,dm,1
4133263,dm,0
4133511,dm,0
4134005,dm,0
4134434,dm,0
4135,dm,7
4135099,dm,0
4135350,dm,0
4136702,dm,1
4138527,dm,0
4138885,dm,0
4139696,dm,0
4142267,dm,0
4142605,dm,0
4144633,dm,0
4144951,dm,0
4145056,dm,0
4145177,dm,0
4145528,dm,5
4146289,dm,0
4147081,dm,0
4147968,dm,0
4149246,dm,0
4150895,dm,0
4157186,dm,0
4159170,dm,0
4159421,dm,0
4160100,dm,0
4160468,dm,0
4161781,dm,0
4163639,dm,2
4165379,dm,0
4166151,dm,0
4166503,dm,0
4166706,dm,0
4170686,dm,0
4172511,dm,0
4174905,dm,0
4175837,dm,0
4176133,dm,0
4177376,dm,0
4177434,dm,1
4177601,dm,0
4177810,dm,0
4177856,dm,0
4177987,dm,0
4178310,dm,1
4178345,dm,0
4178655,dm,0
4181460,dm,2
4182393,dm,2
4184094,dm,0
4188398,dm,0
4188879,dm,0
4188900,dm,0
4189035,dm,0
4189200,dm,0
4189998,dm,1
4190495,dm,1
4190784,dm,2
4191799,dm,0
4193278,dm,0
4193638,dm,2
4194218,dm,0
4194891,dm,0
4196670,dm,0
4198542,dm,0
4199714,dm,0
4199996,dm,0
