pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
483-23824-246S-28--483-24961N-246S-GST,290,0,0,0,0,0,0,492,0,0,156,30,0,0,0,0,0,0,0,0,0,0,0,0
483-23827-246S-26--483-24961N-246S-GST,1161,0,0,0,0,0,1205,175,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0
483-23830-132U-31--483-24961N-246S-GST,166,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483-23833-132U-28--483-24961N-246S-GST,1281,0,0,0,0,0,0,594,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0
512-23968-43R-32--512-25072N-306R-BLD,2475,349,0,0,17,0,305,3475,0,0,0,361,0,4573,0,0,0,0,0,0,0,0,0,0
512-23971-43R-27--512-25072N-306R-BLD,3353,1842,0,0,0,0,227,2137,0,0,0,677,0,4446,0,0,0,0,0,0,0,0,0,0
512-23974-306R-33--512-25072N-306R-BLD,4703,2225,0,0,16,0,306,3117,0,0,0,404,0,4795,0,0,0,0,0,0,0,0,0,0
512-23977-306R-29--512-25072N-306R-BLD,3347,1922,0,0,1071,0,198,1758,0,0,0,399,0,4457,0,0,0,0,0,0,0,0,0,0
515-23683-156T-35--515-25073N-18V-BLD,4331,617,0,0,0,0,19,358,201,0,0,0,0,2035,0,0,0,0,0,0,0,0,0,0
515-23686-18V-37--515-25073N-18V-BLD,2394,330,41,0,0,0,293,99,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0
515-23689-18V-36--515-25073N-18V-BLD,813,0,0,0,0,0,345,80,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0
515-24723-156T-36--515-25073N-18V-BLD,2568,329,0,0,0,0,0,899,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,0
521-23579-143Y-30--521-25074N-142U-BLD,1613,2082,0,0,0,0,667,639,0,0,2466,0,0,880,0,0,0,0,0,0,0,0,0,0
521-24651-165P-30--521-25074N-142U-BLD,2061,2211,0,0,0,0,596,980,0,84,2441,0,0,1598,0,0,0,0,0,0,0,0,0,0
521-24654-165P-28--521-25074N-142U-BLD,1203,274,0,0,1916,0,229,69,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,0
521-24657-143Y-28--521-25074N-142U-BLD,390,0,0,0,0,0,0,1444,0,0,0,0,0,989,0,0,0,0,0,0,0,0,0,0
541-24223-55O-33--541-24963N-55O-GST,3326,1229,0,0,825,0,328,85,0,0,1375,0,0,1101,0,0,0,0,0,0,0,0,131,0
541-24226-55O-31--541-24963N-55O-GST,3858,132,0,0,0,0,518,157,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0
541-24229-69R-32--541-24963N-55O-GST,3275,226,0,0,11,0,380,152,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0
541-24232-69R-30--541-24963N-55O-GST,3824,134,0,0,0,0,748,72,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0
55-23611-140P-31--55-25056N-204U-BLD,1289,0,0,0,0,0,204,512,0,0,0,0,95,1211,0,0,0,0,0,0,0,0,0,0
55-23614-204U-32--55-25056N-204U-BLD,1013,0,0,0,0,0,266,485,0,0,0,0,0,934,0,0,94,0,0,0,0,0,0,0
55-23617-204U-30--55-25056N-204U-BLD,2135,0,0,0,0,0,439,995,0,0,0,0,0,2420,0,0,0,0,0,0,0,0,0,0
55-23620-67G-33--55-25056N-204U-BLD,37,11,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
55-23623-67G-31--55-25056N-204U-BLD,1592,0,0,0,0,0,322,296,0,0,0,0,383,1422,0,0,0,0,0,0,0,0,0,0
55-24702-140P-32--55-25056N-204U-BLD,1594,0,0,0,0,0,112,870,0,0,0,0,0,1487,0,0,0,0,0,0,0,0,0,0
551-24433-158P-30--551-25017N-129P-BLD,2894,0,0,0,0,0,338,1058,0,0,0,0,0,4288,0,0,0,0,0,0,0,0,0,0
551-24436-158P-32--551-25017N-129P-BLD,448,0,0,0,0,0,0,1707,0,0,0,112,0,5316,0,0,0,0,0,0,0,0,0,0
551-24439-186T-29--551-25017N-129P-BLD,3851,0,0,0,0,0,387,1953,0,0,0,0,0,7230,0,0,0,0,0,0,0,0,0,0
551-24822-186T-31--551-25017N-129P-BLD,1525,0,0,0,0,0,0,1878,0,0,0,0,0,5415,0,0,0,0,0,0,0,0,0,0
568-24690-177S-27--568-25075N-302T-BLD,0,0,0,0,0,0,0,2168,0,0,0,0,0,3594,0,0,0,0,0,0,0,0,0,0
568-24693-177S-30--568-25075N-302T-BLD,0,0,0,0,0,0,0,910,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0
